Country,Category,SubCategory,Manufacturer,ProductName,Value Column Name,Value
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends 2008","Forecast","225.75"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends 2008","Sales - Forecast","-10.75"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends 2008","(Sales - Forecast)%","-0.047619047619047616"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends 2008","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends 2008","Margin","215"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends 2008","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Rise of Legends 2008","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008","Sales","215"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008","Forecast","225.75"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008","Sales - Forecast","-10.75"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008","(Sales - Forecast)%","-0.047619047619047616"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008","Margin","215"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Sales","210"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Forecast","220.5"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Sales - Forecast","-10.5"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","(Sales - Forecast)%","-0.047619047619047616"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Margin","210"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Train Simulator","Sales","202"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Train Simulator","Forecast","212.10000000000002"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Train Simulator","Sales - Forecast","-10.100000000000023"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Train Simulator","(Sales - Forecast)%","-0.047619047619047714"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Train Simulator","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Train Simulator","Margin","202"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Train Simulator","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Train Simulator","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Fable: The Lost Chapters2008","Sales","172"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Fable: The Lost Chapters2008","Forecast","180.6"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Fable: The Lost Chapters2008","Sales - Forecast","-8.599999999999994"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Fable: The Lost Chapters2008","(Sales - Forecast)%","-0.04761904761904759"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Fable: The Lost Chapters2008","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Fable: The Lost Chapters2008","Margin","172"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Fable: The Lost Chapters2008","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Fable: The Lost Chapters2008","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Gears of War 2008","Sales","170"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Gears of War 2008","Forecast","178.5"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Gears of War 2008","Sales - Forecast","-8.5"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Gears of War 2008","(Sales - Forecast)%","-0.047619047619047616"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Gears of War 2008","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Gears of War 2008","Margin","170"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Gears of War 2008","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Gears of War 2008","Total Customers","2"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: Gold Edition","Sales","160"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: Gold Edition","Forecast","168"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: Gold Edition","Sales - Forecast","-8"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: Gold Edition","(Sales - Forecast)%","-0.047619047619047616"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: Gold Edition","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: Gold Edition","Margin","160"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: Gold Edition","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: Gold Edition","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Marine Mania 2009","Sales","160"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Marine Mania 2009","Forecast","168"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Marine Mania 2009","Sales - Forecast","-8"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Marine Mania 2009","(Sales - Forecast)%","-0.047619047619047616"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Marine Mania 2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Marine Mania 2009","Margin","160"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Marine Mania 2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Marine Mania 2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Sales","140"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Forecast","147"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Sales - Forecast","-7"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","(Sales - Forecast)%","-0.047619047619047616"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Margin","140"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Halo 2 for Windows Vista","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Sales","129"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Forecast","135.45000000000002"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Sales - Forecast","-6.450000000000017"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","(Sales - Forecast)%","-0.04761904761904774"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Margin","129"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The War Chiefs 2007","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Sales","129"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Forecast","135.45000000000002"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Sales - Forecast","-6.450000000000017"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","(Sales - Forecast)%","-0.04761904761904774"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Margin","129"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Freelancer 2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Sales","129"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Forecast","135.45000000000002"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Sales - Forecast","-6.450000000000017"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","(Sales - Forecast)%","-0.04761904761904774"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Margin","129"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Shadow-run 2008","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon2009","Sales","128"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon2009","Forecast","134.4"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon2009","Sales - Forecast","-6.400000000000006"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon2009","(Sales - Forecast)%","-0.04761904761904765"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon2009","Margin","128"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Empires Collector's 2008","Sales","102"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Empires Collector's 2008","Forecast","107.10000000000001"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Empires Collector's 2008","Sales - Forecast","-5.1000000000000085"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Empires Collector's 2008","(Sales - Forecast)%","-0.04761904761904769"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Empires Collector's 2008","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Empires Collector's 2008","Margin","102"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Empires Collector's 2008","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Empires Collector's 2008","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCollection2009","Sales","96"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCollection2009","Forecast","100.80000000000001"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCollection2009","Sales - Forecast","-4.800000000000011"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCollection2009","(Sales - Forecast)%","-0.04761904761904773"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCollection2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCollection2009","Margin","96"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCollection2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCollection2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Return of Arcade Anniversary Edition 2009","Sales","96"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Return of Arcade Anniversary Edition 2009","Forecast","100.80000000000001"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Return of Arcade Anniversary Edition 2009","Sales - Forecast","-4.800000000000011"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Return of Arcade Anniversary Edition 2009","(Sales - Forecast)%","-0.04761904761904773"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Return of Arcade Anniversary Edition 2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Return of Arcade Anniversary Edition 2009","Margin","96"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Return of Arcade Anniversary Edition 2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Return of Arcade Anniversary Edition 2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion 2009","Sales","86"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion 2009","Forecast","90.3"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion 2009","Sales - Forecast","-4.299999999999997"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion 2009","(Sales - Forecast)%","-0.04761904761904759"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion 2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion 2009","Margin","86"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion 2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology: The Titans Expansion 2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: African Adventure","Sales","70"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: African Adventure","Forecast","73.5"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: African Adventure","Sales - Forecast","-3.5"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: African Adventure","(Sales - Forecast)%","-0.047619047619047616"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: African Adventure","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: African Adventure","Margin","70"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: African Adventure","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2: African Adventure","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties 2008","Sales","68"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties 2008","Forecast","71.4"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties 2008","Sales - Forecast","-3.4000000000000057"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties 2008","(Sales - Forecast)%","-0.04761904761904769"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties 2008","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties 2008","Margin","68"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties 2008","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires III: The Asian Dynasties 2008","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4: Knight","Sales","65"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4: Knight","Forecast","68.25"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4: Knight","Sales - Forecast","-3.25"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4: Knight","(Sales - Forecast)%","-0.047619047619047616"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4: Knight","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4: Knight","Margin","65"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4: Knight","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechWarrior 4: Knight","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II Gold Edition2009","Sales","64"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II Gold Edition2009","Forecast","67.2"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II Gold Edition2009","Sales - Forecast","-3.200000000000003"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II Gold Edition2009","(Sales - Forecast)%","-0.04761904761904765"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II Gold Edition2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II Gold Edition2009","Margin","64"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II Gold Edition2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Empires II Gold Edition2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCommander 2009","Sales","64"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCommander 2009","Forecast","67.2"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCommander 2009","Sales - Forecast","-3.200000000000003"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCommander 2009","(Sales - Forecast)%","-0.04761904761904765"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCommander 2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCommander 2009","Margin","64"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCommander 2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS MechCommander 2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology","Sales","56"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology","Forecast","58.800000000000004"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology","Sales - Forecast","-2.8000000000000043"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology","(Sales - Forecast)%","-0.04761904761904769"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology","Margin","56"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Age of Mythology","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations","Sales","56"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations","Forecast","58.800000000000004"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations","Sales - Forecast","-2.8000000000000043"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations","(Sales - Forecast)%","-0.04761904761904769"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations","Margin","56"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Complete Collection","Sales","56"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Complete Collection","Forecast","58.800000000000004"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Complete Collection","Sales - Forecast","-2.8000000000000043"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Complete Collection","(Sales - Forecast)%","-0.04761904761904769"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Complete Collection","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Complete Collection","Margin","56"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Complete Collection","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon Complete Collection","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS RalliSport Challenge2009","Sales","52"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS RalliSport Challenge2009","Forecast","54.6"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS RalliSport Challenge2009","Sales - Forecast","-2.6000000000000014"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS RalliSport Challenge2009","(Sales - Forecast)%","-0.047619047619047644"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS RalliSport Challenge2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS RalliSport Challenge2009","Margin","52"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS RalliSport Challenge2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS RalliSport Challenge2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna 2009","Sales","43"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna 2009","Forecast","45.15"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna 2009","Sales - Forecast","-2.1499999999999986"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna 2009","(Sales - Forecast)%","-0.04761904761904759"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna 2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna 2009","Margin","43"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna 2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Dungeon Siege: Legends of Aranna 2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Impossible Creatures2009","Sales","43"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Impossible Creatures2009","Forecast","45.15"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Impossible Creatures2009","Sales - Forecast","-2.1499999999999986"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Impossible Creatures2009","(Sales - Forecast)%","-0.04761904761904759"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Impossible Creatures2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Impossible Creatures2009","Margin","43"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Impossible Creatures2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Impossible Creatures2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Gold Edition 2009","Sales","43"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Gold Edition 2009","Forecast","45.15"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Gold Edition 2009","Sales - Forecast","-2.1499999999999986"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Gold Edition 2009","(Sales - Forecast)%","-0.04761904761904759"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Gold Edition 2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Gold Edition 2009","Margin","43"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Gold Edition 2009","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Rise of Nations: Gold Edition 2009","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Sales","43"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Forecast","45.15"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Sales - Forecast","-2.1499999999999986"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","(Sales - Forecast)%","-0.04761904761904759"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Margin","43"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Margin %","100"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Zoo Tycoon 2008","Total Customers","1"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Sales","32"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Forecast","33.6"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Sales - Forecast","-1.6000000000000014"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","(Sales - Forecast)%","-0.04761904761904765"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Total Cost",
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Margin","32"
"Great Britain","Games and Toys","Download Games","Tailspin Toys","MGS Flight Simulator 2009","Margin %","100"
