Country,Category,SubCategory,Manufacturer,ProductName,Value Column Name,Value
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Expandable 3-Handset Cordless Phone System M204","Total Customers","2"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso KSU-less key system M38","Sales","297"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso KSU-less key system M38","Margin","297"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso KSU-less key system M38","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso KSU-less key system M38","Total Customers","4"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Expandable Cordless Phone System M008","Sales","276"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Expandable Cordless Phone System M008","Margin","276"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Expandable Cordless Phone System M008","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Expandable Cordless Phone System M008","Total Customers","5"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Expandable 4-Handset Cordless Phone System M206","Sales","262"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Expandable 4-Handset Cordless Phone System M206","Margin","262"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Expandable 4-Handset Cordless Phone System M206","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Expandable 4-Handset Cordless Phone System M206","Total Customers","2"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Centrex Phone System L10","Sales","258"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Centrex Phone System L10","Margin","258"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Centrex Phone System L10","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Centrex Phone System L10","Total Customers","4"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 4 Handset Cordless Phone System M86","Sales","252"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 4 Handset Cordless Phone System M86","Margin","252"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 4 Handset Cordless Phone System M86","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 4 Handset Cordless Phone System M86","Total Customers","3"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Integrated Business Phone With card L10","Sales","252"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Integrated Business Phone With card L10","Margin","252"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Integrated Business Phone With card L10","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Integrated Business Phone With card L10","Total Customers","3"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Electronic Private Automatic Branch Exchange M90","Sales","200"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Electronic Private Automatic Branch Exchange M90","Margin","200"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Electronic Private Automatic Branch Exchange M90","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Electronic Private Automatic Branch Exchange M90","Total Customers","2"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with 13-Number Memory (210) M301","Sales","153"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with 13-Number Memory (210) M301","Margin","153"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with 13-Number Memory (210) M301","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with 13-Number Memory (210) M301","Total Customers","4"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso behind Centrex X15","Sales","150"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso behind Centrex X15","Margin","150"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso behind Centrex X15","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso behind Centrex X15","Total Customers","3"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Hybrid system M60","Sales","145"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Hybrid system M60","Margin","145"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Hybrid system M60","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Hybrid system M60","Total Customers","2"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Lifestyles Series - Big Button Cordless phone M800","Sales","115"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Lifestyles Series - Big Button Cordless phone M800","Margin","115"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Lifestyles Series - Big Button Cordless phone M800","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Lifestyles Series - Big Button Cordless phone M800","Total Customers","1"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 2-Line Speakerphone M109","Sales","108"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 2-Line Speakerphone M109","Margin","108"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 2-Line Speakerphone M109","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 2-Line Speakerphone M109","Total Customers","2"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with Memory Dialing-single line E88","Sales","99"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with Memory Dialing-single line E88","Margin","99"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with Memory Dialing-single line E88","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with Memory Dialing-single line E88","Total Customers","2"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Waterproof Accessory Handset and Charging Cradle M609","Sales","92"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Waterproof Accessory Handset and Charging Cradle M609","Margin","92"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Waterproof Accessory Handset and Charging Cradle M609","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Waterproof Accessory Handset and Charging Cradle M609","Total Customers","1"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 3 Handset Cordless Phone System  E30","Sales","85"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 3 Handset Cordless Phone System  E30","Margin","85"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 3 Handset Cordless Phone System  E30","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 3 Handset Cordless Phone System  E30","Total Customers","1"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with Memory Dialing-2 lines E90","Sales","80"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with Memory Dialing-2 lines E90","Margin","80"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with Memory Dialing-2 lines E90","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone with Memory Dialing-2 lines E90","Total Customers","1"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Dual Handset Cordless Phone System  E20","Sales","78"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Dual Handset Cordless Phone System  E20","Margin","78"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Dual Handset Cordless Phone System  E20","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Dual Handset Cordless Phone System  E20","Total Customers","2"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Dual Handset Cordless Phone System E20","Sales","78"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Dual Handset Cordless Phone System E20","Margin","78"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Dual Handset Cordless Phone System E20","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Dual Handset Cordless Phone System E20","Total Customers","2"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 4-Line Expandable Cordless Phone System M900","Sales","44"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 4-Line Expandable Cordless Phone System M900","Margin","44"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 4-Line Expandable Cordless Phone System M900","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso 4-Line Expandable Cordless Phone System M900","Total Customers","1"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600","Sales","42"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600","Margin","42"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600","Total Customers","1"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Integrated Business Phone L08","Sales","31"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Integrated Business Phone L08","Margin","31"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Integrated Business Phone L08","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Integrated Business Phone L08","Total Customers","1"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone for MSN E200","Sales","16"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone for MSN E200","Margin","16"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone for MSN E200","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Phone for MSN E200","Total Customers","1"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Single-line phones E10","Sales","10"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Single-line phones E10","Margin","10"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Single-line phones E10","Margin %","100"
"Australia","Cell phones","Home & Office Phones","Contoso, Ltd","Contoso Single-line phones E10","Total Customers","1"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Bluetooth Active Headphones L15","Sales","910"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Bluetooth Active Headphones L15","Margin","910"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Bluetooth Active Headphones L15","Margin %","100"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Bluetooth Active Headphones L15","Total Customers","3"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Phone Tough Skin Case E140","Sales","190"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Phone Tough Skin Case E140","Margin","190"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Phone Tough Skin Case E140","Margin %","100"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Phone Tough Skin Case E140","Total Customers","2"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Cigarette Lighter Adapter for Contoso Phones E110","Sales","175"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Cigarette Lighter Adapter for Contoso Phones E110","Margin","175"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Cigarette Lighter Adapter for Contoso Phones E110","Margin %","100"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Cigarette Lighter Adapter for Contoso Phones E110","Total Customers","4"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Touch Stylus Pen E150","Sales","160"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Touch Stylus Pen E150","Margin","160"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Touch Stylus Pen E150","Margin %","100"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Touch Stylus Pen E150","Total Customers","5"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Headphone Adapter for Contoso Phone E130","Sales","60"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Headphone Adapter for Contoso Phone E130","Margin","60"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Headphone Adapter for Contoso Phone E130","Margin %","100"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Headphone Adapter for Contoso Phone E130","Total Customers","2"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160","Sales","53"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160","Margin","53"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160","Margin %","100"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160","Total Customers","5"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Rubberized Skin BlackBerry E100","Sales","45"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Rubberized Skin BlackBerry E100","Margin","45"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Rubberized Skin BlackBerry E100","Margin %","100"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Rubberized Skin BlackBerry E100","Total Customers","1"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso In-Line Coupler E180","Sales","41"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso In-Line Coupler E180","Margin","41"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso In-Line Coupler E180","Margin %","100"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso In-Line Coupler E180","Total Customers","3"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Original K1m Li-Ion Standard Battery E170","Sales","40"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Original K1m Li-Ion Standard Battery E170","Margin","40"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Original K1m Li-Ion Standard Battery E170","Margin %","100"
"Australia","Cell phones","Cell phones Accessories","Contoso, Ltd","Contoso Original K1m Li-Ion Standard Battery E170","Total Customers","6"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 32GB Video MP3 Player M3200","Sales","3060"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 32GB Video MP3 Player M3200","Margin","3060"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 32GB Video MP3 Player M3200","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 32GB Video MP3 Player M3200","Total Customers","5"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB Clock & Radio MP3 Player X850","Sales","2394"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB Clock & Radio MP3 Player X850","Margin","2394"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB Clock & Radio MP3 Player X850","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB Clock & Radio MP3 Player X850","Total Customers","2"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB Super-Slim MP3/Video Player M800","Sales","1650"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB Super-Slim MP3/Video Player M800","Margin","1650"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB Super-Slim MP3/Video Player M800","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB Super-Slim MP3/Video Player M800","Total Customers","5"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB MP3 Player new model M820","Sales","1474"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB MP3 Player new model M820","Margin","1474"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB MP3 Player new model M820","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 8GB MP3 Player new model M820","Total Customers","4"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 16GB Mp5 Player M1600","Sales","1000"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 16GB Mp5 Player M1600","Margin","1000"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 16GB Mp5 Player M1600","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 16GB Mp5 Player M1600","Total Customers","3"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4G MP3 Player E400","Sales","840"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4G MP3 Player E400","Margin","840"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4G MP3 Player E400","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4G MP3 Player E400","Total Customers","4"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 16GB New Generation MP5 Player M1650","Sales","696"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 16GB New Generation MP5 Player M1650","Margin","696"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 16GB New Generation MP5 Player M1650","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 16GB New Generation MP5 Player M1650","Total Customers","3"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4GB Portable MP3 Player M450","Sales","576"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4GB Portable MP3 Player M450","Margin","576"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4GB Portable MP3 Player M450","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4GB Portable MP3 Player M450","Total Customers","2"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4GB Flash MP3 Player E401","Sales","233"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4GB Flash MP3 Player E401","Margin","233"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4GB Flash MP3 Player E401","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 4GB Flash MP3 Player E401","Total Customers","2"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 2G MP3 Player E200","Sales","173"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 2G MP3 Player E200","Margin","173"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 2G MP3 Player E200","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 2G MP3 Player E200","Total Customers","3"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 512MB MP3 Player E51","Sales","104"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 512MB MP3 Player E51","Margin","104"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 512MB MP3 Player E51","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 512MB MP3 Player E51","Total Customers","2"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 1G MP3 Player E100","Sales","15"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 1G MP3 Player E100","Margin","15"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 1G MP3 Player E100","Margin %","100"
"Australia","Audio","MP4&MP3","Contoso, Ltd","Contoso 1G MP3 Player E100","Total Customers","1"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Stereo Bluetooth Headphones E1000","Sales","1618"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Stereo Bluetooth Headphones E1000","Margin","1618"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Stereo Bluetooth Headphones E1000","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Stereo Bluetooth Headphones E1000","Total Customers","7"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Bluetooth Stereo Headphones M270","Sales","1610"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Bluetooth Stereo Headphones M270","Margin","1610"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Bluetooth Stereo Headphones M270","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Bluetooth Stereo Headphones M270","Total Customers","4"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Stereo Bluetooth Headphones New Generation M370","Sales","1330"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Stereo Bluetooth Headphones New Generation M370","Margin","1330"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Stereo Bluetooth Headphones New Generation M370","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Stereo Bluetooth Headphones New Generation M370","Total Customers","4"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Bluetooth Stereo Headphones M170","Sales","840"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Bluetooth Stereo Headphones M170","Margin","840"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Bluetooth Stereo Headphones M170","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Bluetooth Stereo Headphones M170","Total Customers","3"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Transmitter and Bluetooth Headphones X250","Sales","750"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Transmitter and Bluetooth Headphones X250","Margin","750"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Transmitter and Bluetooth Headphones X250","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Wide World Importers","WWI Wireless Transmitter and Bluetooth Headphones X250","Total Customers","2"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones M402","Sales","1900"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones M402","Margin","1900"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones M402","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones M402","Total Customers","6"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones E302","Sales","811"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones E302","Margin","811"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones E302","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones E302","Total Customers","5"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones E102","Sales","624"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones E102","Margin","624"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones E102","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Bluetooth Stereo Headphones E102","Total Customers","4"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Bluetooth Active Headphones E202","Sales","570"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Bluetooth Active Headphones E202","Margin","570"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Bluetooth Active Headphones E202","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Bluetooth Active Headphones E202","Total Customers","5"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Transmitter and Bluetooth Headphones M150","Sales","300"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Transmitter and Bluetooth Headphones M150","Margin","300"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Transmitter and Bluetooth Headphones M150","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Wireless Transmitter and Bluetooth Headphones M150","Total Customers","1"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Bluetooth Stereo Headphones E52","Sales","205"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Bluetooth Stereo Headphones E52","Margin","205"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Bluetooth Stereo Headphones E52","Margin %","100"
"Australia","Audio","Bluetooth Headphones","Northwind Traders","NT Bluetooth Stereo Headphones E52","Total Customers","2"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 4GB Video REconomyrding Pen X200","Sales","2960"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 4GB Video REconomyrding Pen X200","Margin","2960"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 4GB Video REconomyrding Pen X200","Margin %","100"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 4GB Video REconomyrding Pen X200","Total Customers","3"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 1GB Digital Voice REconomyrder Pen E100","Sales","1092"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 1GB Digital Voice REconomyrder Pen E100","Margin","1092"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 1GB Digital Voice REconomyrder Pen E100","Margin %","100"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 1GB Digital Voice REconomyrder Pen E100","Total Customers","2"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 2GB Spy Video REconomyrder Pen M300","Sales","1086"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 2GB Spy Video REconomyrder Pen M300","Margin","1086"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 2GB Spy Video REconomyrder Pen M300","Margin %","100"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 2GB Spy Video REconomyrder Pen M300","Total Customers","3"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 2GB Pulse Smart pen M100","Sales","800"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 2GB Pulse Smart pen M100","Margin","800"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 2GB Pulse Smart pen M100","Margin %","100"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 2GB Pulse Smart pen M100","Total Customers","2"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 1GB Pulse Smart pen E50","Sales","600"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 1GB Pulse Smart pen E50","Margin","600"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 1GB Pulse Smart pen E50","Margin %","100"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 1GB Pulse Smart pen E50","Total Customers","2"
"Australia","Audio","REconomyrding Pen","Wide World Importers","WWI 1GBPulse Smart pen E50","Sales","600"
